"","shannon","hid"
"1",1.85637378179755,3
"2",1.82606889898202,12
"3",1.81465148756859,13
"4",1.06224320249266,15
"5",2.107513667189,22
"6",0.686891996235436,24
"7",1.98828259343858,25
"8",1.6798424336548,29
"9",2.13560996054311,34
"10",1.09320811329076,37
"11",1.9631311877093,39
"12",1.44526007374517,40
"13",1.37730928918848,44
"14",1.44756398723762,46
"15",1.6571543609867,47
"16",1.34772722728788,54
"17",0.983145550316596,56
"18",0.373351607328123,57
"19",1.2638858094907,60
"20",2.52123372423747,63
"21",1.19515603516545,70
"22",1.10805249337771,71
"23",2.08073114662523,74
"24",0.956585135435808,76
"25",1.98998305883537,80
"26",2.37680332281942,83
"27",2.31039193917194,84
"28",1.49566358853792,89
"29",1.89054491772644,116
"30",1.68550965403689,117
"31",2.21309618911002,118
"32",1.65152989163311,126
"33",1.62709519484062,128
"34",1.70825147948187,169
"35",1.5385478917175,170
"36",2.03428174538631,173
"37",1.60658912965765,175
"38",0.915623267697325,181
"39",1.13758340766324,183
"40",1.56292815212645,191
"41",0.987808711337309,196
"42",1.8946692431791,197
"43",1.44244122158632,200
"44",1.85817894382003,201
"45",0.838201135024272,204
"46",1.22655493659173,207
"47",1.29761470954504,209
"48",1.93757153581322,210
"49",1.75209061170055,220
"50",1.17782617836147,246
"51",1.42485877275114,247
"52",0.68277298497209,248
"53",1.75582723240742,249
"54",1.77910214797801,251
"55",1.37129117429562,254
"56",1.47748015365217,255
"57",1.42025788531959,258
"58",0.947296717581081,260
"59",1.64361947430149,266
"60",1.47148920889347,269
"61",1.19025933940503,270
"62",1.85617254247533,273
"63",1.12868416501055,277
"64",1.70231313350028,279
"65",1.64830196168165,282
"66",2.20339167699022,325
"67",2.13806047210743,326
"68",1.82299038754523,329
"69",2.13402327924617,334
"70",2.03527262287909,338
"71",2.22407026895078,342
"72",1.68749584085813,346
"73",1.33995465270251,347
"74",1.37147527717824,349
"75",1.65998358412536,351
"76",1.78771213182705,354
"77",1.17436533697029,355
"78",1.75943584880175,358
"79",2.23051476376587,361
"80",1.52309136301702,362
"81",1.78087753861976,363
"82",0.731608325129849,367
"83",1.57881004069998,373
"84",0.650110946352146,374
"85",1.0040545322295,376
"86",1.66543426471653,379
"87",1.65670854895105,382
"88",1.67961678134756,385
"89",1.30957994831546,387
"90",1.56416194809317,388
"91",0.727940416165985,395
"92",1.15775672001178,397
"93",0.699601639498465,399
"94",1.78166760206055,403
"95",1.85853157521287,410
"96",1.50654984800962,416
"97",1.38284989702364,419
"98",1.33387499569787,423
"99",0.837357500372555,424
"100",0.638227171195575,425
"101",1.40417406623859,433
"102",1.31959976288879,435
"103",1.28741756187851,436
"104",1.20590289230331,437
"105",1.47897584986564,442
"106",1.50859296654379,443
"107",1.86040594578678,444
"108",0.607241043830718,445
"109",1.67131639631881,449
"110",0.874764468356598,455
"111",1.11102687689875,459
"112",2.06606908339899,460
"113",1.6682522610343,463
"114",1.02520771110521,464
"115",1.58351849191004,467
"116",1.10393038054867,471
"117",1.45416081756704,474
"118",1.24018225443754,481
"119",1.48678602823384,482
"120",1.15022377064039,483
"121",1.54166071932106,485
"122",1.29572750068898,486
"123",1.01723317825592,488
"124",1.3685309702216,489
"125",0.930554262010076,495
"126",1.12463269110996,502
"127",1.55443148893683,503
"128",1.36725828148955,505
"129",1.67114423723468,507
"130",0.742814094774629,508
"131",1.43208680949229,511
"132",1.22263679192062,515
"133",0.952724249545636,516
"134",0.709201985133588,519
"135",1.18487091988785,527
"136",1.26033224603836,528
"137",0.928071298842659,529
"138",1.23956714748261,537
"139",1.03223756600857,540
"140",0.634974812062082,541
"141",1.00762501149601,543
"142",1.15026635439025,547
"143",1.27190143175119,548
"144",1.02513279998659,550
"145",0.0369359206829121,554
"146",1.2520039762227,555
"147",1.3790511887793,559
"148",1.41388056415897,565
"149",0.672099092995224,569
"150",0.909280604343716,571
"151",0.822896029304836,574
"152",1.06002693595797,575
"153",1.18525506377586,577
"154",1.15151534855032,578
"155",0.539576069272951,579
"156",1.5390506653146,581
"157",0.865635538880624,584
"158",1.43714252902968,588
"159",0.634443468791148,590
"160",0.937517654731763,597
"161",1.06538659388332,599
"162",1.18206010933991,600
"163",0.693259605255153,609
"164",0.659816309752821,610
"165",1.28831202320506,611
"166",1.75475049072942,615
"167",0.897038293531217,619
"168",1.36298863976938,629
"169",0.913599367259361,630
"170",1.39943208412112,632
"171",1.90720931213075,633
"172",1.23404598408475,635
"173",0.661101652558683,638
"174",0.834268027876252,639
"175",0.754726344725404,641
"176",1.50346933792517,649
"177",1.40734392248121,650
"178",1.52877277217056,654
"179",1.56311786806994,656
"180",1.03112516305546,658
"181",0.944934800259735,667
"182",1.26478208194085,670
"183",1.67103445708074,672
"184",1.11584128847305,675
"185",0.759779480779542,676
"186",1.45773604490205,678
"187",1.4046035091285,681
"188",1.02854238269385,687
"189",1.51289362962197,690
"190",0.910989688410093,695
"191",0.967616492015821,698
"192",0.833391480282956,699
